2024-09-28,EURRUB,103.469400
2024-09-28,USDRUB,92.712600
2024-09-28,EURUSD,1.116023
2024-10-31,EURRUB,105.221100
2024-10-31,USDRUB,97.053000
2024-10-31,EURUSD,1.084161
2024-11-30,EURRUB,114.314900
2024-11-30,USDRUB,107.740900
2024-11-30,EURUSD,1.061017
2024-12-29,EURRUB,106.102800
2024-12-29,USDRUB,101.679700
2024-12-29,EURUSD,1.043500
2025-01-31,EURRUB,102.778200
2025-01-31,USDRUB,98.006200
2025-01-31,EURUSD,1.048691
2025-02-28,EURRUB,92.036200
2025-02-28,USDRUB,87.696700
2025-02-28,EURUSD,1.049483
2025-03-29,EURRUB,89.655300
2025-03-29,USDRUB,83.681300
2025-03-29,EURUSD,1.071390
2025-04-30,EURRUB,93.173000
2025-04-30,USDRUB,81.561600
2025-04-30,EURUSD,1.142364
2025-05-31,EURRUB,89.251200
2025-05-31,USDRUB,78.617100
2025-05-31,EURUSD,1.135264
2025-06-28,EURRUB,92.278500
2025-06-28,USDRUB,78.468500
2025-06-28,EURUSD,1.175994
2025-07-31,EURRUB,94.951400
2025-07-31,USDRUB,81.834700
2025-07-31,EURUSD,1.160283
2025-08-30,EURRUB,94.047900
2025-08-30,USDRUB,80.331600
2025-08-30,EURUSD,1.170746
2025-09-30,EURRUB,97.141000
2025-09-30,USDRUB,82.867600
2025-09-30,EURUSD,1.172243
2025-10-31,EURRUB,93.389400
2025-10-31,USDRUB,80.503700
2025-10-31,EURUSD,1.160063
2025-11-25,EURRUB,91.367200
2025-11-25,USDRUB,78.920200
2025-11-25,EURUSD,1.157716
